Unnamed: 0,origin,destination,train_type,price,train_class,fare
17600,MADRID,VALENCIA,AVE,33.65,Turista,Promo
17602,MADRID,VALENCIA,AVE,39.45,Turista,Promo
17603,MADRID,VALENCIA,AVE,45.3,Turista,Promo
17604,MADRID,VALENCIA,AVE,33.65,Turista,Promo
18915,MADRID,SEVILLA,AV City,49.15,Turista,Promo
18918,MADRID,SEVILLA,AVE,76.3,Turista,Flexible
18932,MADRID,SEVILLA,AVE,64.05,Turista Plus,Promo
18933,MADRID,SEVILLA,AVE,64.05,Turista Plus,Promo
18934,MADRID,SEVILLA,AV City,52.2,Turista Plus,Promo
18935,MADRID,SEVILLA,AV City,58.95,Turista Plus,Promo
18936,MADRID,SEVILLA,AVE,47.3,Turista,Promo
18938,MADRID,SEVILLA,AVE,53.4,Turista,Promo
18940,MADRID,SEVILLA,AVE,53.4,Turista,Promo
18942,MADRID,SEVILLA,ALVIA,,Turista,Flexible
18943,MADRID,SEVILLA,AVE,76.3,Turista,Flexible
18947,MADRID,SEVILLA,AVE,47.3,Turista,Promo
18948,MADRID,SEVILLA,AVE,47.3,Turista,Promo
18949,MADRID,SEVILLA,AVE,47.3,Turista,Promo
18950,MADRID,SEVILLA,AVE,47.3,Turista,Promo
18951,MADRID,SEVILLA,AV City,52.2,Turista Plus,Promo
19012,BARCELONA,MADRID,AVE,66.75,Turista,Promo
19013,BARCELONA,MADRID,AVE,85.1,Turista,Promo
19014,BARCELONA,MADRID,AVE,85.1,Turista,Promo
19016,BARCELONA,MADRID,AVE,85.1,Turista,Promo
19017,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
19018,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
19020,BARCELONA,MADRID,AVE,102.15,Turista Plus,Promo
19021,BARCELONA,MADRID,AVE,90.5,Turista Plus,Promo
19022,BARCELONA,MADRID,AVE,90.5,Turista Plus,Promo
19024,BARCELONA,MADRID,AVE,100.4,Turista,Promo
19025,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
19026,BARCELONA,MADRID,AVE,100.4,Turista,Promo
19028,BARCELONA,MADRID,AVE,100.4,Turista,Promo
19029,BARCELONA,MADRID,AVE,102.15,Turista Plus,Promo
19030,BARCELONA,MADRID,AVE,100.4,Turista,Promo
19032,BARCELONA,MADRID,AVE,85.1,Turista,Promo
19033,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
19034,BARCELONA,MADRID,AVE,69.8,Turista Plus,Promo
19035,BARCELONA,MADRID,AVE,75.4,Turista,Promo
19036,BARCELONA,MADRID,AVE,75.4,Turista,Promo
19037,BARCELONA,MADRID,AVE,78.8,Turista,Promo
19038,BARCELONA,MADRID,AVE,85.1,Turista,Promo
19040,BARCELONA,MADRID,AVE,85.1,Turista,Promo
19041,BARCELONA,MADRID,AVE,85.1,Turista,Promo
19042,BARCELONA,MADRID,AVE,75.4,Turista,Promo
19044,BARCELONA,MADRID,AVE,58.15,Turista,Promo
19045,BARCELONA,MADRID,AVE,66.75,Turista,Promo
19046,BARCELONA,MADRID,AVE,75.4,Turista,Promo
19047,BARCELONA,MADRID,AVE,69.8,Turista Plus,Promo
19049,BARCELONA,MADRID,AVE,58.15,Turista,Promo
19050,BARCELONA,MADRID,AVE,66.75,Turista,Promo
19051,BARCELONA,MADRID,AVE,49.55,Turista,Promo
19903,VALENCIA,MADRID,AVE,39.45,Turista,Promo
19905,VALENCIA,MADRID,AVE,51.15,Turista,Promo
19906,VALENCIA,MADRID,AVE,51.15,Turista,Promo
19907,VALENCIA,MADRID,AVE,45.3,Turista,Promo
19910,VALENCIA,MADRID,AVE,45.3,Turista,Promo
19911,VALENCIA,MADRID,AVE,57.75,Turista,Promo
19915,VALENCIA,MADRID,AVE,57.75,Turista,Promo
19916,VALENCIA,MADRID,AVE,57.75,Turista,Promo
19917,VALENCIA,MADRID,AVE,57.75,Turista,Promo
19918,VALENCIA,MADRID,AVE,51.15,Turista,Promo
19923,VALENCIA,MADRID,AVE,39.45,Turista,Promo
19924,VALENCIA,MADRID,AVE,39.45,Turista,Promo
19925,VALENCIA,MADRID,AVE,45.3,Turista,Promo
19926,VALENCIA,MADRID,AVE,33.65,Turista,Promo
19929,VALENCIA,MADRID,AVE,33.65,Turista,Promo
19930,VALENCIA,MADRID,AVE,21.95,Turista,Promo
19931,VALENCIA,MADRID,AVE,27.8,Turista,Promo
20739,SEVILLA,MADRID,AV City,58.95,Turista Plus,Promo
20742,SEVILLA,MADRID,ALVIA,,Turista,Flexible
20743,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20744,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20747,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20748,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20749,SEVILLA,MADRID,ALVIA,,Turista,Flexible
20750,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20754,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20755,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20757,SEVILLA,MADRID,AVE,64.05,Turista Plus,Promo
20758,SEVILLA,MADRID,AVE,72.3,Turista Plus,Promo
20759,SEVILLA,MADRID,ALVIA,,Turista,Flexible
20760,SEVILLA,MADRID,AV City,62.2,Turista,Flexible
20761,SEVILLA,MADRID,AV City,58.95,Turista Plus,Promo
20762,SEVILLA,MADRID,AVE,47.3,Turista,Promo
20765,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
20768,SEVILLA,MADRID,AVE,47.3,Turista,Promo
20769,SEVILLA,MADRID,ALVIA,,Turista,Promo
20770,SEVILLA,MADRID,AVE,47.3,Turista,Promo
20771,SEVILLA,MADRID,ALVIA,47.05,Turista,Promo
20772,SEVILLA,MADRID,AVE,53.4,Turista,Promo
20773,SEVILLA,MADRID,AVE,53.4,Turista,Promo
20774,SEVILLA,MADRID,AVE,60.3,Turista,Promo
20776,SEVILLA,MADRID,AVE,47.3,Turista,Promo
20777,SEVILLA,MADRID,AV City,52.2,Turista Plus,Promo
21510,PONFERRADA,MADRID,ALVIA,27.9,Turista,Promo
21851,MADRID,VALENCIA,AVE,21.95,Turista,Promo
21852,MADRID,VALENCIA,AVE,39.45,Turista,Promo
21853,MADRID,VALENCIA,AVE,21.95,Turista,Promo
21855,MADRID,VALENCIA,AVE,33.65,Turista,Promo
21857,MADRID,VALENCIA,AVE,45.3,Turista,Promo
21858,MADRID,VALENCIA,AVE-MD,71,Turista con enlace,Flexible
21859,MADRID,VALENCIA,AVE,45.3,Turista,Promo
21861,MADRID,VALENCIA,AVE-LD,56.1,Turista con enlace,Flexible
21865,MADRID,VALENCIA,AVE,51.15,Turista,Promo
21866,MADRID,VALENCIA,AVE,39.45,Turista,Promo
21867,MADRID,VALENCIA,AVE,33.65,Turista,Promo
21869,MADRID,VALENCIA,AVE,45.3,Turista,Promo
21871,MADRID,VALENCIA,AVE,33.65,Turista,Promo
21873,MADRID,VALENCIA,AVE,27.8,Turista,Promo
21874,MADRID,VALENCIA,AVE,39.45,Turista,Promo
21875,MADRID,VALENCIA,AVE-MD,71,Turista con enlace,Flexible
21876,MADRID,VALENCIA,AVE,33.65,Turista,Promo
21878,MADRID,VALENCIA,AVE,39.45,Turista,Promo
21879,MADRID,VALENCIA,AVE,45.3,Turista,Promo
21880,MADRID,VALENCIA,AVE,33.65,Turista,Promo
23216,MADRID,PONFERRADA,AVE-MD,35.75,Turista con enlace,Promo
23217,MADRID,PONFERRADA,AVE-LD,31.2,Turista con enlace,Promo
23218,MADRID,PONFERRADA,ALVIA,33.5,Turista,Promo
23445,MADRID,BARCELONA,AVE,66.75,Turista,Promo
23446,MADRID,BARCELONA,AVE,66.75,Turista,Promo
23447,MADRID,BARCELONA,AVE,85.1,Turista,Promo
23448,MADRID,BARCELONA,AVE,85.1,Turista,Promo
23449,MADRID,BARCELONA,AVE,85.1,Turista,Promo
23450,MADRID,BARCELONA,AVE,107.7,Turista,Flexible
23451,MADRID,BARCELONA,AVE,102.15,Turista Plus,Promo
23453,MADRID,BARCELONA,AVE,88.95,Turista,Promo
23454,MADRID,BARCELONA,AVE,90.5,Turista Plus,Promo
23455,MADRID,BARCELONA,AVE,90.5,Turista Plus,Promo
23456,MADRID,BARCELONA,AVE,88.95,Turista,Promo
23458,MADRID,BARCELONA,AVE,88.95,Turista,Promo
23460,MADRID,BARCELONA,AVE,100.4,Turista,Promo
23463,MADRID,BARCELONA,AVE,85.1,Turista,Promo
23464,MADRID,BARCELONA,AVE,88.95,Turista,Promo
23465,MADRID,BARCELONA,AVE,85.1,Turista,Promo
23466,MADRID,BARCELONA,AVE,75.4,Turista,Promo
23467,MADRID,BARCELONA,AVE,58.15,Turista,Promo
23468,MADRID,BARCELONA,AVE,75.4,Turista,Promo
23469,MADRID,BARCELONA,AVE,85.1,Turista,Promo
23470,MADRID,BARCELONA,AVE,75.4,Turista,Promo
23471,MADRID,BARCELONA,AVE,75.4,Turista,Promo
23472,MADRID,BARCELONA,AVE,75.4,Turista,Promo
23473,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
23475,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
23476,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
23478,MADRID,BARCELONA,AVE,69.8,Turista Plus,Promo
23479,MADRID,BARCELONA,AVE,58.15,Turista,Promo
23480,MADRID,BARCELONA,AVE,66.75,Turista,Promo
24512,SEVILLA,MADRID,AV City,58.95,Turista Plus,Promo
24515,SEVILLA,MADRID,ALVIA,,Turista,Flexible
24516,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24517,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24520,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24521,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24522,SEVILLA,MADRID,ALVIA,,Turista,Flexible
24523,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24527,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24528,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24530,SEVILLA,MADRID,AVE,64.05,Turista Plus,Promo
24531,SEVILLA,MADRID,AVE,72.3,Turista Plus,Promo
24532,SEVILLA,MADRID,ALVIA,,Turista,Flexible
24533,SEVILLA,MADRID,AV City,62.2,Turista,Flexible
24534,SEVILLA,MADRID,AV City,58.95,Turista Plus,Promo
24535,SEVILLA,MADRID,AVE,47.3,Turista,Promo
24538,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
24541,SEVILLA,MADRID,AVE,47.3,Turista,Promo
24542,SEVILLA,MADRID,ALVIA,,Turista,Promo
24543,SEVILLA,MADRID,AVE,47.3,Turista,Promo
24544,SEVILLA,MADRID,ALVIA,47.05,Turista,Promo
24545,SEVILLA,MADRID,AVE,53.4,Turista,Promo
24546,SEVILLA,MADRID,AVE,53.4,Turista,Promo
24547,SEVILLA,MADRID,AVE,60.3,Turista,Promo
24549,SEVILLA,MADRID,AVE,47.3,Turista,Promo
24550,SEVILLA,MADRID,AV City,52.2,Turista Plus,Promo
25377,MADRID,BARCELONA,AVE,66.75,Turista,Promo
25378,MADRID,BARCELONA,AVE,66.75,Turista,Promo
25379,MADRID,BARCELONA,AVE,85.1,Turista,Promo
25380,MADRID,BARCELONA,AVE,85.1,Turista,Promo
25381,MADRID,BARCELONA,AVE,85.1,Turista,Promo
25382,MADRID,BARCELONA,AVE,107.7,Turista,Flexible
25383,MADRID,BARCELONA,AVE,102.15,Turista Plus,Promo
25385,MADRID,BARCELONA,AVE,88.95,Turista,Promo
25386,MADRID,BARCELONA,AVE,90.5,Turista Plus,Promo
25387,MADRID,BARCELONA,AVE,90.5,Turista Plus,Promo
25388,MADRID,BARCELONA,AVE,88.95,Turista,Promo
25390,MADRID,BARCELONA,AVE,88.95,Turista,Promo
25392,MADRID,BARCELONA,AVE,100.4,Turista,Promo
25395,MADRID,BARCELONA,AVE,85.1,Turista,Promo
25396,MADRID,BARCELONA,AVE,88.95,Turista,Promo
25397,MADRID,BARCELONA,AVE,85.1,Turista,Promo
25398,MADRID,BARCELONA,AVE,75.4,Turista,Promo
25399,MADRID,BARCELONA,AVE,58.15,Turista,Promo
25400,MADRID,BARCELONA,AVE,75.4,Turista,Promo
25401,MADRID,BARCELONA,AVE,85.1,Turista,Promo
25402,MADRID,BARCELONA,AVE,75.4,Turista,Promo
25403,MADRID,BARCELONA,AVE,75.4,Turista,Promo
25404,MADRID,BARCELONA,AVE,75.4,Turista,Promo
25405,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
25407,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
25408,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
25410,MADRID,BARCELONA,AVE,69.8,Turista Plus,Promo
25411,MADRID,BARCELONA,AVE,58.15,Turista,Promo
25412,MADRID,BARCELONA,AVE,66.75,Turista,Promo
26301,VALENCIA,MADRID,AVE,39.45,Turista,Promo
26303,VALENCIA,MADRID,AVE,51.15,Turista,Promo
26304,VALENCIA,MADRID,AVE,51.15,Turista,Promo
26305,VALENCIA,MADRID,AVE,45.3,Turista,Promo
26308,VALENCIA,MADRID,AVE,45.3,Turista,Promo
26309,VALENCIA,MADRID,AVE,57.75,Turista,Promo
26313,VALENCIA,MADRID,AVE,57.75,Turista,Promo
26314,VALENCIA,MADRID,AVE,57.75,Turista,Promo
26315,VALENCIA,MADRID,AVE,57.75,Turista,Promo
26316,VALENCIA,MADRID,AVE,51.15,Turista,Promo
26321,VALENCIA,MADRID,AVE,39.45,Turista,Promo
26322,VALENCIA,MADRID,AVE,39.45,Turista,Promo
26323,VALENCIA,MADRID,AVE,45.3,Turista,Promo
26324,VALENCIA,MADRID,AVE,33.65,Turista,Promo
26327,VALENCIA,MADRID,AVE,33.65,Turista,Promo
26328,VALENCIA,MADRID,AVE,21.95,Turista,Promo
26329,VALENCIA,MADRID,AVE,27.8,Turista,Promo
27017,PONFERRADA,MADRID,ALVIA,27.9,Turista,Promo
27325,MADRID,SEVILLA,AV City,49.15,Turista,Promo
27328,MADRID,SEVILLA,AVE,76.3,Turista,Flexible
27342,MADRID,SEVILLA,AVE,64.05,Turista Plus,Promo
27343,MADRID,SEVILLA,AVE,64.05,Turista Plus,Promo
27344,MADRID,SEVILLA,AV City,52.2,Turista Plus,Promo
27345,MADRID,SEVILLA,AV City,58.95,Turista Plus,Promo
27346,MADRID,SEVILLA,AVE,47.3,Turista,Promo
27348,MADRID,SEVILLA,AVE,53.4,Turista,Promo
27350,MADRID,SEVILLA,AVE,53.4,Turista,Promo
27352,MADRID,SEVILLA,ALVIA,,Turista,Flexible
27353,MADRID,SEVILLA,AVE,76.3,Turista,Flexible
27357,MADRID,SEVILLA,AVE,47.3,Turista,Promo
27358,MADRID,SEVILLA,AVE,47.3,Turista,Promo
27359,MADRID,SEVILLA,AVE,47.3,Turista,Promo
27360,MADRID,SEVILLA,AVE,47.3,Turista,Promo
27361,MADRID,SEVILLA,AV City,52.2,Turista Plus,Promo
28199,BARCELONA,MADRID,AVE,66.75,Turista,Promo
28200,BARCELONA,MADRID,AVE,85.1,Turista,Promo
28201,BARCELONA,MADRID,AVE,85.1,Turista,Promo
28203,BARCELONA,MADRID,AVE,85.1,Turista,Promo
28204,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
28205,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
28207,BARCELONA,MADRID,AVE,102.15,Turista Plus,Promo
28208,BARCELONA,MADRID,AVE,90.5,Turista Plus,Promo
28209,BARCELONA,MADRID,AVE,90.5,Turista Plus,Promo
28211,BARCELONA,MADRID,AVE,100.4,Turista,Promo
28212,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
28213,BARCELONA,MADRID,AVE,100.4,Turista,Promo
28215,BARCELONA,MADRID,AVE,100.4,Turista,Promo
28216,BARCELONA,MADRID,AVE,102.15,Turista Plus,Promo
28217,BARCELONA,MADRID,AVE,100.4,Turista,Promo
28219,BARCELONA,MADRID,AVE,85.1,Turista,Promo
28220,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
28221,BARCELONA,MADRID,AVE,69.8,Turista Plus,Promo
28222,BARCELONA,MADRID,AVE,75.4,Turista,Promo
28223,BARCELONA,MADRID,AVE,75.4,Turista,Promo
28224,BARCELONA,MADRID,AVE,78.8,Turista,Promo
28225,BARCELONA,MADRID,AVE,85.1,Turista,Promo
28227,BARCELONA,MADRID,AVE,85.1,Turista,Promo
28228,BARCELONA,MADRID,AVE,85.1,Turista,Promo
28229,BARCELONA,MADRID,AVE,75.4,Turista,Promo
28231,BARCELONA,MADRID,AVE,58.15,Turista,Promo
28232,BARCELONA,MADRID,AVE,66.75,Turista,Promo
28233,BARCELONA,MADRID,AVE,75.4,Turista,Promo
28234,BARCELONA,MADRID,AVE,69.8,Turista Plus,Promo
28236,BARCELONA,MADRID,AVE,58.15,Turista,Promo
28237,BARCELONA,MADRID,AVE,66.75,Turista,Promo
28238,BARCELONA,MADRID,AVE,49.55,Turista,Promo
28968,MADRID,VALENCIA,AVE,21.95,Turista,Promo
28969,MADRID,VALENCIA,AVE,39.45,Turista,Promo
28970,MADRID,VALENCIA,AVE,21.95,Turista,Promo
28972,MADRID,VALENCIA,AVE,33.65,Turista,Promo
28974,MADRID,VALENCIA,AVE,45.3,Turista,Promo
28975,MADRID,VALENCIA,AVE-MD,71,Turista con enlace,Flexible
28976,MADRID,VALENCIA,AVE,45.3,Turista,Promo
28978,MADRID,VALENCIA,AVE-LD,56.1,Turista con enlace,Flexible
28982,MADRID,VALENCIA,AVE,51.15,Turista,Promo
28983,MADRID,VALENCIA,AVE,39.45,Turista,Promo
28984,MADRID,VALENCIA,AVE,33.65,Turista,Promo
28986,MADRID,VALENCIA,AVE,45.3,Turista,Promo
28988,MADRID,VALENCIA,AVE,33.65,Turista,Promo
28990,MADRID,VALENCIA,AVE,27.8,Turista,Promo
28991,MADRID,VALENCIA,AVE,39.45,Turista,Promo
28992,MADRID,VALENCIA,AVE-MD,71,Turista con enlace,Flexible
28993,MADRID,VALENCIA,AVE,33.65,Turista,Promo
28995,MADRID,VALENCIA,AVE,39.45,Turista,Promo
28996,MADRID,VALENCIA,AVE,45.3,Turista,Promo
28997,MADRID,VALENCIA,AVE,33.65,Turista,Promo
29601,MADRID,PONFERRADA,AVE-MD,35.75,Turista con enlace,Promo
29602,MADRID,PONFERRADA,AVE-LD,31.2,Turista con enlace,Promo
29603,MADRID,PONFERRADA,ALVIA,33.5,Turista,Promo
30496,PONFERRADA,MADRID,ALVIA,27.9,Turista,Promo
30736,MADRID,PONFERRADA,AVE-MD,35.75,Turista con enlace,Promo
30737,MADRID,PONFERRADA,AVE-LD,31.2,Turista con enlace,Promo
30738,MADRID,PONFERRADA,ALVIA,33.5,Turista,Promo
30913,BARCELONA,MADRID,AVE,66.75,Turista,Promo
30914,BARCELONA,MADRID,AVE,85.1,Turista,Promo
30915,BARCELONA,MADRID,AVE,85.1,Turista,Promo
30917,BARCELONA,MADRID,AVE,85.1,Turista,Promo
30918,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
30919,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
30921,BARCELONA,MADRID,AVE,102.15,Turista Plus,Promo
30922,BARCELONA,MADRID,AVE,90.5,Turista Plus,Promo
30923,BARCELONA,MADRID,AVE,90.5,Turista Plus,Promo
30925,BARCELONA,MADRID,AVE,100.4,Turista,Promo
30926,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
30927,BARCELONA,MADRID,AVE,100.4,Turista,Promo
30929,BARCELONA,MADRID,AVE,100.4,Turista,Promo
30930,BARCELONA,MADRID,AVE,102.15,Turista Plus,Promo
30931,BARCELONA,MADRID,AVE,100.4,Turista,Promo
30933,BARCELONA,MADRID,AVE,85.1,Turista,Promo
30934,BARCELONA,MADRID,AVE,107.7,Turista,Flexible
30935,BARCELONA,MADRID,AVE,69.8,Turista Plus,Promo
30936,BARCELONA,MADRID,AVE,75.4,Turista,Promo
30937,BARCELONA,MADRID,AVE,75.4,Turista,Promo
30938,BARCELONA,MADRID,AVE,78.8,Turista,Promo
30939,BARCELONA,MADRID,AVE,85.1,Turista,Promo
30941,BARCELONA,MADRID,AVE,85.1,Turista,Promo
30942,BARCELONA,MADRID,AVE,85.1,Turista,Promo
30943,BARCELONA,MADRID,AVE,75.4,Turista,Promo
30945,BARCELONA,MADRID,AVE,58.15,Turista,Promo
30946,BARCELONA,MADRID,AVE,66.75,Turista,Promo
30947,BARCELONA,MADRID,AVE,75.4,Turista,Promo
30948,BARCELONA,MADRID,AVE,69.8,Turista Plus,Promo
30950,BARCELONA,MADRID,AVE,58.15,Turista,Promo
30951,BARCELONA,MADRID,AVE,66.75,Turista,Promo
30952,BARCELONA,MADRID,AVE,49.55,Turista,Promo
31741,VALENCIA,MADRID,AVE,39.45,Turista,Promo
31743,VALENCIA,MADRID,AVE,51.15,Turista,Promo
31744,VALENCIA,MADRID,AVE,51.15,Turista,Promo
31745,VALENCIA,MADRID,AVE,45.3,Turista,Promo
31748,VALENCIA,MADRID,AVE,45.3,Turista,Promo
31749,VALENCIA,MADRID,AVE,57.75,Turista,Promo
31753,VALENCIA,MADRID,AVE,57.75,Turista,Promo
31754,VALENCIA,MADRID,AVE,57.75,Turista,Promo
31755,VALENCIA,MADRID,AVE,57.75,Turista,Promo
31756,VALENCIA,MADRID,AVE,51.15,Turista,Promo
31761,VALENCIA,MADRID,AVE,39.45,Turista,Promo
31762,VALENCIA,MADRID,AVE,39.45,Turista,Promo
31763,VALENCIA,MADRID,AVE,45.3,Turista,Promo
31764,VALENCIA,MADRID,AVE,33.65,Turista,Promo
31767,VALENCIA,MADRID,AVE,33.65,Turista,Promo
31768,VALENCIA,MADRID,AVE,21.95,Turista,Promo
31769,VALENCIA,MADRID,AVE,27.8,Turista,Promo
32562,MADRID,VALENCIA,AVE,45.3,Turista,Promo
32564,MADRID,VALENCIA,AVE,33.65,Turista,Promo
32566,MADRID,VALENCIA,AVE,27.8,Turista,Promo
32567,MADRID,VALENCIA,AVE,39.45,Turista,Promo
32568,MADRID,VALENCIA,AVE-MD,71,Turista con enlace,Flexible
32569,MADRID,VALENCIA,AVE,33.65,Turista,Promo
32571,MADRID,VALENCIA,AVE,39.45,Turista,Promo
32572,MADRID,VALENCIA,AVE,45.3,Turista,Promo
32573,MADRID,VALENCIA,AVE,33.65,Turista,Promo
32575,MADRID,VALENCIA,AVE,21.95,Turista,Promo
32576,MADRID,VALENCIA,AVE,39.45,Turista,Promo
32577,MADRID,VALENCIA,AVE,21.95,Turista,Promo
32579,MADRID,VALENCIA,AVE,33.65,Turista,Promo
32581,MADRID,VALENCIA,AVE,45.3,Turista,Promo
32582,MADRID,VALENCIA,AVE-MD,71,Turista con enlace,Flexible
32583,MADRID,VALENCIA,AVE,45.3,Turista,Promo
32585,MADRID,VALENCIA,AVE-LD,56.1,Turista con enlace,Flexible
32589,MADRID,VALENCIA,AVE,51.15,Turista,Promo
32590,MADRID,VALENCIA,AVE,39.45,Turista,Promo
32591,MADRID,VALENCIA,AVE,33.65,Turista,Promo
32710,SEVILLA,MADRID,AV City,58.95,Turista Plus,Promo
32711,SEVILLA,MADRID,AVE,47.3,Turista,Promo
32714,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32717,SEVILLA,MADRID,AVE,47.3,Turista,Promo
32718,SEVILLA,MADRID,ALVIA,,Turista,Promo
32719,SEVILLA,MADRID,AVE,47.3,Turista,Promo
32720,SEVILLA,MADRID,ALVIA,47.05,Turista,Promo
32721,SEVILLA,MADRID,AVE,53.4,Turista,Promo
32722,SEVILLA,MADRID,AVE,53.4,Turista,Promo
32723,SEVILLA,MADRID,AVE,60.3,Turista,Promo
32725,SEVILLA,MADRID,AVE,47.3,Turista,Promo
32726,SEVILLA,MADRID,AV City,52.2,Turista Plus,Promo
32727,SEVILLA,MADRID,AV City,58.95,Turista Plus,Promo
32730,SEVILLA,MADRID,ALVIA,,Turista,Flexible
32731,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32732,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32735,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32736,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32737,SEVILLA,MADRID,ALVIA,,Turista,Flexible
32738,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32742,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32743,SEVILLA,MADRID,AVE,76.3,Turista,Flexible
32745,SEVILLA,MADRID,AVE,64.05,Turista Plus,Promo
32746,SEVILLA,MADRID,AVE,72.3,Turista Plus,Promo
32747,SEVILLA,MADRID,ALVIA,,Turista,Flexible
32748,SEVILLA,MADRID,AV City,62.2,Turista,Flexible
33536,MADRID,SEVILLA,AV City,49.15,Turista,Promo
33539,MADRID,SEVILLA,AVE,76.3,Turista,Flexible
33553,MADRID,SEVILLA,AVE,64.05,Turista Plus,Promo
33554,MADRID,SEVILLA,AVE,64.05,Turista Plus,Promo
33555,MADRID,SEVILLA,AV City,52.2,Turista Plus,Promo
33556,MADRID,SEVILLA,AV City,58.95,Turista Plus,Promo
33557,MADRID,SEVILLA,AVE,47.3,Turista,Promo
33559,MADRID,SEVILLA,AVE,53.4,Turista,Promo
33561,MADRID,SEVILLA,AVE,53.4,Turista,Promo
33563,MADRID,SEVILLA,ALVIA,,Turista,Flexible
33564,MADRID,SEVILLA,AVE,76.3,Turista,Flexible
33568,MADRID,SEVILLA,AVE,47.3,Turista,Promo
33569,MADRID,SEVILLA,AVE,47.3,Turista,Promo
33570,MADRID,SEVILLA,AVE,47.3,Turista,Promo
33571,MADRID,SEVILLA,AVE,47.3,Turista,Promo
33572,MADRID,SEVILLA,AV City,52.2,Turista Plus,Promo
34378,MADRID,BARCELONA,AVE,66.75,Turista,Promo
34379,MADRID,BARCELONA,AVE,66.75,Turista,Promo
34380,MADRID,BARCELONA,AVE,85.1,Turista,Promo
34381,MADRID,BARCELONA,AVE,85.1,Turista,Promo
34382,MADRID,BARCELONA,AVE,85.1,Turista,Promo
34383,MADRID,BARCELONA,AVE,107.7,Turista,Flexible
34384,MADRID,BARCELONA,AVE,102.15,Turista Plus,Promo
34386,MADRID,BARCELONA,AVE,88.95,Turista,Promo
34387,MADRID,BARCELONA,AVE,90.5,Turista Plus,Promo
34388,MADRID,BARCELONA,AVE,90.5,Turista Plus,Promo
34389,MADRID,BARCELONA,AVE,88.95,Turista,Promo
34391,MADRID,BARCELONA,AVE,88.95,Turista,Promo
34393,MADRID,BARCELONA,AVE,100.4,Turista,Promo
34396,MADRID,BARCELONA,AVE,85.1,Turista,Promo
34397,MADRID,BARCELONA,AVE,88.95,Turista,Promo
34398,MADRID,BARCELONA,AVE,85.1,Turista,Promo
34399,MADRID,BARCELONA,AVE,75.4,Turista,Promo
34400,MADRID,BARCELONA,AVE,58.15,Turista,Promo
34401,MADRID,BARCELONA,AVE,75.4,Turista,Promo
34402,MADRID,BARCELONA,AVE,85.1,Turista,Promo
34403,MADRID,BARCELONA,AVE,75.4,Turista,Promo
34404,MADRID,BARCELONA,AVE,75.4,Turista,Promo
34405,MADRID,BARCELONA,AVE,75.4,Turista,Promo
34406,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
34408,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
34409,MADRID,BARCELONA,AVE,80.15,Turista Plus,Promo
34411,MADRID,BARCELONA,AVE,69.8,Turista Plus,Promo
34412,MADRID,BARCELONA,AVE,58.15,Turista,Promo
34413,MADRID,BARCELONA,AVE,66.75,Turista,Promo
35354,BARCELONA,MADRID,AVE,66.75,Turista,Promo
35355,BARCELONA,MADRID,AVE,85.1,Turista,Promo
